,name,longitude,latitude,category,geometry
76,La Tahona,-3.692775662039696,40.45743209541343,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45743209541343, -3.692775662039696)}"
80,La Casa de Lee,-3.6970959653268807,40.46150011490585,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46150011490585, -3.6970959653268807)}"
82,Duck & Sushi,-3.69506,40.459786,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.459786, -3.69506)}"
85,Aranjuez Steak House,-3.692461666230267,40.45685575862618,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45685575862618, -3.692461666230267)}"
86,Puerta 57,-3.6882167305367926,40.45320568835028,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45320568835028, -3.6882167305367926)}"
87,Shanghai Mama,-3.696488,40.460341,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.460341, -3.696488)}"
90,Gastropub St James,-3.69264379193586,40.46271827022211,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46271827022211, -3.69264379193586)}"
91,El Astorgano,-3.6957039974811106,40.45891354750625,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45891354750625, -3.6957039974811106)}"
92,Distrito 798,-3.6919292980990055,40.46179683241574,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46179683241574, -3.6919292980990055)}"
93,Reto Bar,-3.693657192785723,40.461796675528326,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.461796675528326, -3.693657192785723)}"
96,asador el molino,-3.694062079750001,40.4648713930183,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4648713930183, -3.694062079750001)}"
97,MATCHA Restaurante,-3.696406,40.46015,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46015, -3.696406)}"
98,Grosso Napoletano,-3.686439,40.451433,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.451433, -3.686439)}"
99,Sushi Leon,-3.6919735016691284,40.465966662845496,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.465966662845496, -3.6919735016691284)}"
1,El Enfriador,-3.6766285343208835,40.46002201669468,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46002201669468, -3.6766285343208835)}"
5,Covent Garden,-3.6878776568379075,40.46088070339696,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46088070339696, -3.6878776568379075)}"
6,Taj Mahal,-3.677959642511032,40.458230959293466,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.458230959293466, -3.677959642511032)}"
8,Los Barriletes,-3.67446934630651,40.45349353545615,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45349353545615, -3.67446934630651)}"
9,La villana bar,-3.6855002377686796,40.46099101691509,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46099101691509, -3.6855002377686796)}"
10,Domo NH Collection Madrid Eurobuilding,-3.685966601902832,40.458523398526566,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.458523398526566, -3.685966601902832)}"
12,Juanita Cruz,-3.682035928374532,40.45866734337177,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45866734337177, -3.682035928374532)}"
13,Koh Tao,-3.6824522489574645,40.458473268153675,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.458473268153675, -3.6824522489574645)}"
14,Roxy 63,-3.676670558469265,40.45900194591412,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45900194591412, -3.676670558469265)}"
16,Moe Club,-3.6828320875298437,40.45851217471444,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45851217471444, -3.6828320875298437)}"
17,Más que Pintxos,-3.6879546050020267,40.45677277932234,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45677277932234, -3.6879546050020267)}"
18,Paddy's,-3.6781196150518007,40.45171998769465,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45171998769465, -3.6781196150518007)}"
19,Steinlager,-3.6860392020102766,40.46162142758276,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46162142758276, -3.6860392020102766)}"
21,El Camerino,-3.6824798583984375,40.45842567454149,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45842567454149, -3.6824798583984375)}"
22,La Cocina RockBar,-3.6793359433219863,40.4584493517767,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4584493517767, -3.6793359433219863)}"
23,Udaberri,-3.6780095571967117,40.4585194273868,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4585194273868, -3.6780095571967117)}"
24,Cricket Bar,-3.6864573523210944,40.46093677090939,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46093677090939, -3.6864573523210944)}"
25,AIRPORT TAVERN,-3.678820633312091,40.45401795837524,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45401795837524, -3.678820633312091)}"
26,Forty Six,-3.6802884451942317,40.458604271807864,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.458604271807864, -3.6802884451942317)}"
27,Black Star Madrid,-3.6779580416520052,40.45435439351432,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45435439351432, -3.6779580416520052)}"
28,ZJ,-3.6787264716047825,40.45405945899149,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45405945899149, -3.6787264716047825)}"
29,Vergara 280,-3.676422,40.459724,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.459724, -3.676422)}"
30,C. Chile 23,-3.6754932570332564,40.459285683564225,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.459285683564225, -3.6754932570332564)}"
31,Boom Room,-3.685761633155366,40.457881954487185,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.457881954487185, -3.685761633155366)}"
32,Los Barriletes II,-3.6720516514270747,40.458563846711435,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.458563846711435, -3.6720516514270747)}"
33,Café Universal,-3.6768232696046366,40.451211859540386,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.451211859540386, -3.6768232696046366)}"
34,La Terna,-3.6782005978052523,40.45569428277299,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45569428277299, -3.6782005978052523)}"
35,El Hangar,-3.679622462882897,40.45534645647318,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45534645647318, -3.679622462882897)}"
36,Terra Nova,-3.6775188538833437,40.45361759612848,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45361759612848, -3.6775188538833437)}"
37,The Closer,-3.6841558526097513,40.458927148859374,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.458927148859374, -3.6841558526097513)}"
38,NU food & drink,-3.6878106594085693,40.461063385009766,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.461063385009766, -3.6878106594085693)}"
39,Amor Brujo,-3.677746853669411,40.45359045564192,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45359045564192, -3.677746853669411)}"
40,Fiat Café,-3.681772855991624,40.45156065415175,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45156065415175, -3.681772855991624)}"
41,Avenida 55,-3.6804076873747094,40.45181562214088,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45181562214088, -3.6804076873747094)}"
42,El Banco,-3.677324049759954,40.45092506898778,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45092506898778, -3.677324049759954)}"
43,Cerveceria Rocky,-3.6771120880694483,40.45163919601096,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45163919601096, -3.6771120880694483)}"
44,Bluebar,-3.6834636782836805,40.45180920487139,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45180920487139, -3.6834636782836805)}"
45,Verás Mañana,-3.6877570368102472,40.45533380698408,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45533380698408, -3.6877570368102472)}"
46,Billion Club,-3.6836000082935794,40.45181121257163,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45181121257163, -3.6836000082935794)}"
47,ENRO,-3.679808806777273,40.46527599927113,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46527599927113, -3.679808806777273)}"
0,La Mansion,-3.6775340121052644,40.46785348441122,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46785348441122, -3.6775340121052644)}"
2,Capitan Bar,-3.6782600416914324,40.46796638000561,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46796638000561, -3.6782600416914324)}"
6,Cafeteria Chesar,-3.675468082097392,40.47331908122802,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.47331908122802, -3.675468082097392)}"
7,La Taberna de Baco,-3.684195479187463,40.47159738118682,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.47159738118682, -3.684195479187463)}"
11,DNZ,-3.6821646614602983,40.47393568439645,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.47393568439645, -3.6821646614602983)}"
7,The Irish Rover,-3.6937700295880824,40.45478612229017,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45478612229017, -3.6937700295880824)}"
8,Taberna Gallega Loureiro,-3.6942960733178674,40.4632427140436,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4632427140436, -3.6942960733178674)}"
9,Moby Dick Club,-3.693673676967321,40.454592285990465,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.454592285990465, -3.693673676967321)}"
10,Klimt Gin Club Premium Bar,-3.6918670041174746,40.46131823831048,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46131823831048, -3.6918670041174746)}"
12,Söttgodis,-3.692213343868254,40.45766134672774,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45766134672774, -3.692213343868254)}"
15,SieteCopasCafé,-3.6970911537258226,40.46034769737867,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46034769737867, -3.6970911537258226)}"
16,Kube,-3.6916332409251833,40.45975372311118,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45975372311118, -3.6916332409251833)}"
18,Real Café Bernabéu,-3.688391296557977,40.452714591491876,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.452714591491876, -3.688391296557977)}"
20,Kapikas Karaoke,-3.690899023601155,40.4637714471878,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4637714471878, -3.690899023601155)}"
24,VOC 1602,-3.692983420596608,40.461977603467155,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.461977603467155, -3.692983420596608)}"
26,kerala fusión,-3.693236414503002,40.46205227998756,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46205227998756, -3.693236414503002)}"
28,Kerala,-3.6901001733569254,40.46092196356087,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46092196356087, -3.6901001733569254)}"
29,La Pinta y la Viña,-3.6969278341358547,40.459805815464634,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.459805815464634, -3.6969278341358547)}"
33,Malabares,-3.6913322267214506,40.46214473116711,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46214473116711, -3.6913322267214506)}"
35,El Pelícano,-3.692660805908285,40.46132043718544,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46132043718544, -3.692660805908285)}"
36,The Monks,-3.6927659555473267,40.45746628371907,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45746628371907, -3.6927659555473267)}"
37,Cervecería La Sureña,-3.693523839739819,40.455414643261676,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.455414643261676, -3.693523839739819)}"
39,Goa,-3.6883962468164375,40.4558073593227,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4558073593227, -3.6883962468164375)}"
42,Gago,-3.695694,40.464198,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.464198, -3.695694)}"
45,New Garamond,-3.6931201356997505,40.46261136303128,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46261136303128, -3.6931201356997505)}"
47,Segunda Base,-3.6870128499274495,40.469160955902716,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.469160955902716, -3.6870128499274495)}"
48,La Taberna de Haya 13,-3.6923443361527934,40.455217478671464,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.455217478671464, -3.6923443361527934)}"
51,Orsay bar,-3.6891166449133497,40.45458689937829,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45458689937829, -3.6891166449133497)}"
52,Privé,-3.6928918171057363,40.45698709819995,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45698709819995, -3.6928918171057363)}"
53,Brios,-3.689476559615395,40.45216648715766,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45216648715766, -3.689476559615395)}"
54,Café&Té,-3.6906543519473,40.46559931207617,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46559931207617, -3.6906543519473)}"
55,Buchanan's,-3.692826,40.456888,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.456888, -3.692826)}"
56,Eco Charlie,-3.692994099686847,40.456917757383835,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.456917757383835, -3.692994099686847)}"
59,Espantatrenes,-3.693489,40.456833,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.456833, -3.693489)}"
60,Taberna Volapié,-3.689413,40.453953,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.453953, -3.689413)}"
63,La Tasquita de Emyfa,-3.692770391551405,40.45499774051598,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45499774051598, -3.692770391551405)}"
64,Cafetería Medranda,-3.695896558956053,40.45945682628286,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45945682628286, -3.695896558956053)}"
65,La Terraza Puerta 46,-3.688331664899024,40.452679660881856,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.452679660881856, -3.688331664899024)}"
66,Bambuda,-3.6934802854922064,40.45472622478152,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45472622478152, -3.6934802854922064)}"
68,Guapa,-3.693913670767764,40.45437707523839,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45437707523839, -3.693913670767764)}"
69,Pk2 Beach Madrid,-3.6936472843061523,40.454092052944425,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.454092052944425, -3.6936472843061523)}"
70,Bolshoi,-3.6936421800193533,40.45396656365596,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45396656365596, -3.6936421800193533)}"
73,Birra Club,-3.6885629529463335,40.451861449141795,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.451861449141795, -3.6885629529463335)}"
74,El Rincón del Situ,-3.696640024886238,40.46006494388705,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46006494388705, -3.696640024886238)}"
0,Colegio María Virgen,-3.6846957662167026,40.45518838222706,school,"{'type': 'Point', 'coordinates': (40.45518838222706, -3.6846957662167026)}"
1,Colegio Alemán de Madrid,-3.679159913303196,40.45166254203844,school,"{'type': 'Point', 'coordinates': (40.45166254203844, -3.679159913303196)}"
2,San Patricio,-3.681788226180184,40.450414668275016,school,"{'type': 'Point', 'coordinates': (40.450414668275016, -3.681788226180184)}"
3,Guarderia Kinderland,-3.693350030821619,40.45602357203799,school,"{'type': 'Point', 'coordinates': (40.45602357203799, -3.693350030821619)}"
4,Colegio Nuestra Señora de las Maravillas,-3.6875044006657043,40.44639793708533,school,"{'type': 'Point', 'coordinates': (40.44639793708533, -3.6875044006657043)}"
5,Colegio Huérfanos de la Armada (C.H.A) - Nuestra Señora del Carmen,-3.66799578881944,40.47214793585199,school,"{'type': 'Point', 'coordinates': (40.47214793585199, -3.66799578881944)}"
6,I.E.S. Clara del Rey,-3.66430193727248,40.44658125143953,school,"{'type': 'Point', 'coordinates': (40.44658125143953, -3.66430193727248)}"
7,I.E.S. Jaime Vera,-3.6986513134865477,40.457119294253225,school,"{'type': 'Point', 'coordinates': (40.457119294253225, -3.6986513134865477)}"
8,Gimnasio del Colegio Maravillas,-3.687838912010193,40.446257137279545,school,"{'type': 'Point', 'coordinates': (40.446257137279545, -3.687838912010193)}"
9,Colegio Maria Auxiliadora Villaamil,-3.7065725166337233,40.45843120798441,school,"{'type': 'Point', 'coordinates': (40.45843120798441, -3.7065725166337233)}"
10,C.P. Ramiro de Maeztu,-3.6861124476864813,40.44196594051204,school,"{'type': 'Point', 'coordinates': (40.44196594051204, -3.6861124476864813)}"
11,Colegio Mater Inmaculata,-3.651910198624826,40.44399548026947,school,"{'type': 'Point', 'coordinates': (40.44399548026947, -3.651910198624826)}"
12,Colegio Inmaculada-Marillac,-3.6972540990987013,40.43689784149113,school,"{'type': 'Point', 'coordinates': (40.43689784149113, -3.6972540990987013)}"
13,I.E.S. Avenida De Los Toreros,-3.665031278228741,40.43346080972368,school,"{'type': 'Point', 'coordinates': (40.43346080972368, -3.665031278228741)}"
14,I.E.S. Fortuny,-3.6899563456098248,40.43377178011417,school,"{'type': 'Point', 'coordinates': (40.43377178011417, -3.6899563456098248)}"
15,Instituto Internacional en España,-3.691153877200906,40.43413038232662,school,"{'type': 'Point', 'coordinates': (40.43413038232662, -3.691153877200906)}"
